Repo, Notebook, Message
juanjosegarciaripoll/seemps,File 5a - Quantum Fourier Transform.ipynb,Fixes in the documentation.
juanjosegarciaripoll/seemps,File 5a - Quantum Fourier Transform.ipynb,Fixed the documentation of the QFT functions.
juanjosegarciaripoll/seemps,File 5a - Quantum Fourier Transform.ipynb,Remove output that accidentally got in.
juanjosegarciaripoll/seemps,File 5a - Quantum Fourier Transform.ipynb,Fixed iqft_nd_mpo and added tests for QFT.
juanjosegarciaripoll/seemps,File 5a - Quantum Fourier Transform.ipynb,Implemented a multidimensional Fourier transform
juanjosegarciaripoll/seemps,File 5a - Quantum Fourier Transform.ipynb,Added routines for performing the Quantum Fourier Transform
juanjosegarciaripoll/seemps,File 5b - Algebraic operators.ipynb,Fixed imports in register.py
juanjosegarciaripoll/seemps,File 5b - Algebraic operators.ipynb,Fixed expectation values for MPS and CanonicalMPS and also their tests.
juanjosegarciaripoll/seemps,File 5b - Algebraic operators.ipynb,Clarify the documentation of wavefunction_product
juanjosegarciaripoll/seemps,File 5b - Algebraic operators.ipynb,Fixed typos in test_register.py
juanjosegarciaripoll/seemps,File 5b - Algebraic operators.ipynb,"Renamed algebraic_mpo.py to register.py
"
juanjosegarciaripoll/seemps,File 5b - Algebraic operators.ipynb,Remove output that accidentally got in.
juanjosegarciaripoll/seemps,File 5b - Algebraic operators.ipynb,Added twoscomplement() and nonlinear product of wavefunctions.
juanjosegarciaripoll/seemps,File 5b - Algebraic operators.ipynb,Implemented and tested nonlinear transformations.
caiobran/mstables,data_overview.ipynb," On branch master
 Your branch is up to date with 'origin/master'.

 Changes to be committed:
	modified:   data_overview.ipynb
	modified:   fetch.py
	modified:   input/api.json
	modified:   input/ticker_exch.json
	modified:   main.py
	modified:   parse.py

 Untracked files:
	.gitignore"
caiobran/mstables,data_overview.ipynb," On branch master
 Your branch is up to date with 'origin/master'.

 Changes to be committed:
	modified:   data_overview.ipynb
	modified:   input/ticker_exch.json
	modified:   parse.py

 Untracked files:
	.gitignore"
caiobran/mstables,data_overview.ipynb," On branch master
 Your branch is up to date with 'origin/master'.

 Changes to be committed:
	modified:   data_overview.ipynb
	modified:   dataframes.py
	modified:   fetch.py
	new file:   input/sql_cmd/select_notupdated3.txt
	modified:   input/tables.json
	modified:   input/ticker_exch.json
	modified:   parse.py

 Untracked files:
	.gitignore"
caiobran/mstables,data_overview.ipynb," On branch master
 Your branch is up to date with 'origin/master'.

 Changes to be committed:
	modified:   data_overview.ipynb
	modified:   input/api.json
	modified:   input/api00.json
	modified:   input/tables.json
	modified:   input/ticker_exch.json
	modified:   parse.py

 Untracked files:
	.gitignore"
caiobran/mstables,data_overview.ipynb," On branch master
 Your branch is ahead of 'origin/master' by 1 commit.
   (use ""git push"" to publish your local commits)

 Changes to be committed:
	modified:   data_overview.ipynb
	modified:   fetch.py
	modified:   parse.py

 Untracked files:
	.gitignore"
caiobran/mstables,data_overview.ipynb," Please enter the commit message for your changes. Lines starting
 with '' will be ignored, and an empty message aborts the commit.

 On branch master
 Your branch is up to date with 'origin/master'.

 Changes to be committed:
	modified:   data_overview.ipynb
	modified:   dataframes.py
	modified:   fetch.py
	modified:   input/api.json
	modified:   input/ticker_exch.json

 Untracked files:
	.gitignore"
caiobran/mstables,data_overview.ipynb," On branch master
 Your branch is up to date with 'origin/master'.

 Changes to be committed:
	modified:   data_overview.ipynb
	modified:   dataframes.py

 Untracked files:
	.gitignore"
caiobran/mstables,data_overview.ipynb," On branch master
 Your branch is up to date with 'origin/master'.

 Changes to be committed:
	modified:   README.md
	modified:   data_overview.ipynb
	new file:   sample_rules_output.csv
	deleted:    sample_rules_output.ods

 Untracked files:
	.gitignore"
caiobran/mstables,data_overview.ipynb," On branch master
 Your branch is up to date with 'origin/master'.

 Changes to be committed:
	modified:   data_overview.ipynb
	modified:   dataframes.py
	modified:   fetch.py
	modified:   input/api.json
	modified:   input/api00.json
	modified:   input/tables.json
	modified:   input/ticker_exch.json
	modified:   main.py
	modified:   parse.py

 Untracked files:
	.gitignore"
caiobran/mstables,data_overview.ipynb," On branch master
 Your branch is up to date with 'origin/master'.

 Changes to be committed:
	modified:   README.md
	modified:   data_overview.ipynb
	modified:   fetch.py
	modified:   input/ticker_exch.json
	new file:   sample_rules_output.ods

 Untracked files:
	.gitignore"
caiobran/mstables,data_overview.ipynb," On branch master
 Your branch is up to date with 'origin/master'.

 Changes to be committed:
	modified:   data_overview.ipynb
	modified:   dataframes.py
	modified:   fetch.py
	modified:   input/ticker_exch.json

 Untracked files:
	.gitignore"
caiobran/mstables,data_overview.ipynb," On branch master
 Your branch is up to date with 'origin/master'.

 Changes to be committed:
	modified:   data_overview.ipynb
	modified:   dataframes.py

 Untracked files:
	.gitignore"
caiobran/mstables,data_overview.ipynb," On branch master
 Your branch is up to date with 'origin/master'.

 Changes to be committed:
	modified:   data_overview.ipynb
	modified:   input/tables.json
	modified:   input/ticker_exch.json
	modified:   parse.py

 Untracked files:
	.gitignore"
caiobran/mstables,data_overview.ipynb," On branch master
 Your branch is up to date with 'origin/master'.

 Changes to be committed:
	modified:   data_overview.ipynb
	modified:   dataframes.py
	modified:   fetch.py
	modified:   input/ticker_exch.json

 Untracked files:
	.gitignore"
caiobran/mstables,data_overview.ipynb," On branch master
 Your branch is up to date with 'origin/master'.

 Changes to be committed:
	modified:   data_overview.ipynb
	modified:   dataframes.py
	modified:   fetch.py
	renamed:    input/api2.json -> input/api00.json
	modified:   input/sql_cmd/clean.txt
	modified:   input/ticker_exch.json
	modified:   main.py

 Untracked files:
	.gitignore"
caiobran/mstables,data_overview.ipynb," On branch master
 Your branch is up to date with 'origin/master'.

 Changes to be committed:
	modified:   README.md
	modified:   data_overview.ipynb
	modified:   dataframes.py
	new file:   input/api2.json
	modified:   input/tables.json
	modified:   input/ticker_exch.json
	modified:   parse.py

 Untracked files:
	.gitignore"
caiobran/mstables,data_overview.ipynb," On branch master
 Your branch is up to date with 'origin/master'.

 Changes to be committed:
	modified:   README.md
	modified:   data_overview.ipynb
	modified:   dataframes.py

 Untracked files:
	.gitignore"
caiobran/mstables,data_overview.ipynb," On branch master
 Your branch is up to date with 'origin/master'.

 Changes to be committed:
	modified:   data_overview.ipynb

 Untracked files:
	.gitignore"
caiobran/mstables,data_overview.ipynb," On branch master
 Your branch is up to date with 'origin/master'.

 Changes to be committed:
	modified:   README.md
	modified:   data_overview.ipynb
	modified:   input/sql_cmd/clean.txt
	modified:   input/ticker_exch.json

 Untracked files:
	.gitignore"
caiobran/mstables,data_overview.ipynb," On branch master
 Your branch is up to date with 'origin/master'.

 Changes to be committed:
	modified:   data_overview.ipynb
	modified:   fetch.py
	modified:   input/ticker_exch.json

 Untracked files:
	.gitignore"
caiobran/mstables,data_overview.ipynb," On branch master
 Your branch is up to date with 'origin/master'.

 Changes to be committed:
	modified:   data_overview.ipynb
	modified:   dataframes.py
	modified:   fetch.py
	modified:   input/ticker_exch.json

 Untracked files:
	.gitignore"
caiobran/mstables,data_overview.ipynb," On branch master
 Your branch is up to date with 'origin/master'.

 Changes to be committed:
	modified:   data_overview.ipynb
	modified:   dataframes.py
	modified:   fetch.py
	modified:   input/ticker_exch.json

 Untracked files:
	.gitignore"
caiobran/mstables,data_overview.ipynb," On branch master
 Your branch is up to date with 'origin/master'.

 Changes to be committed:
	modified:   data_overview.ipynb
	modified:   dataframes.py
	modified:   fetch.py
	modified:   input/ticker_exch.json

 Untracked files:
	.gitignore"
caiobran/mstables,data_overview.ipynb," On branch master
 Your branch is up to date with 'origin/master'.

 Changes to be committed:
	modified:   data_overview.ipynb
	modified:   dataframes.py

 Untracked files:
	.gitignore"
caiobran/mstables,data_overview.ipynb," On branch master
 Your branch is up to date with 'origin/master'.

 Changes to be committed:
	modified:   data_overview.ipynb
	modified:   dataframes.py
	modified:   fetch.py

 Untracked files:
	.gitignore"
caiobran/mstables,data_overview.ipynb," On branch master
 Your branch is up to date with 'origin/master'.

 Changes to be committed:
	modified:   README.md
	modified:   data_overview.ipynb

 Untracked files:
	.gitignore"
caiobran/mstables,data_overview.ipynb," On branch master
 Your branch is up to date with 'origin/master'.

 Changes to be committed:
	modified:   data_overview.ipynb
	modified:   dataframes.py
	new file:   doc/pot_stocks.ods
	modified:   fetch.py
	new file:   input/pot_stocks.json
	modified:   input/tables.json
	modified:   input/ticker_exch.json
	modified:   main.py

 Untracked files:
	.gitignore"
caiobran/mstables,data_overview.ipynb," On branch master
 Your branch is up to date with 'origin/master'.

 Changes to be committed:
	modified:   data_overview.ipynb
	modified:   dataframes.py
	modified:   input/tables.json
	modified:   main.py
	modified:   parse.py

 Untracked files:
	.gitignore"
caiobran/mstables,data_overview.ipynb," On branch master
 Your branch is up to date with 'origin/master'.

 Changes to be committed:
	modified:   data_overview.ipynb

 Untracked files:
	.gitignore"
caiobran/mstables,data_overview.ipynb," On branch master
 Your branch is up to date with 'origin/master'.

 Changes to be committed:
	modified:   data_overview.ipynb
	modified:   fetch.py
	modified:   input/sql_cmd/clean.txt
	modified:   main.py

 Untracked files:
	.gitignore"
jmpap/YOLOV2-Tensorflow-2.0,Yolo_V2_tf_2.ipynb,Correct error in adam optimizer
jmpap/YOLOV2-Tensorflow-2.0,Yolo_V2_tf_2.ipynb,Delete Yolo_V2_tf_2.ipynb
jmpap/YOLOV2-Tensorflow-2.0,Yolo_V2_tf_2.ipynb,Add Tensorflow 2.0 implementation
yenlung/AI_Math,03. Python 資料分析主流環境 Jupyter.ipynb,add 9 RNN temp
yenlung/AI_Math,03. Python 資料分析主流環境 Jupyter.ipynb,NN
yenlung/AI_Math,03. Python 資料分析主流環境 Jupyter.ipynb,class 0308 update
yenlung/AI_Math,03. Python 資料分析主流環境 Jupyter.ipynb,0308 class
yenlung/AI_Math,05. Pandas.ipynb,class 06 Linear Regression
yenlung/AI_Math,05. Pandas.ipynb,Pandas 01
yenlung/AI_Math,05. Pandas.ipynb,update Git/GitHub tutorial +
yenlung/AI_Math,05. Pandas.ipynb,add pandas view and copy
yenlung/AI_Math,05. Pandas.ipynb,pre class 0321
yenlung/AI_Math,06. 迴歸函數生成機.ipynb,add 9 RNN temp
yenlung/AI_Math,06. 迴歸函數生成機.ipynb,class 06 Linear Regression
yenlung/AI_Math,06. 迴歸函數生成機.ipynb,class 06 minior update
yenlung/AI_Math,06. 迴歸函數生成機.ipynb,class 06 regression
davidADSP/GDL_code,02_02_deep_learning_convolutions.ipynb,update requirements.txt
davidADSP/GDL_code,02_02_deep_learning_convolutions.ipynb,adding chapter 3
davidADSP/GDL_code,02_02_deep_learning_convolutions.ipynb,chapter 2 upload
davidADSP/GDL_code,02_03_deep_learning_conv_neural_network.ipynb,update requirements.txt
davidADSP/GDL_code,02_03_deep_learning_conv_neural_network.ipynb,adding chapter 3
davidADSP/GDL_code,02_03_deep_learning_conv_neural_network.ipynb,chapter 2 upload
davidADSP/GDL_code,03_01_autoencoder_train.ipynb,update requirements.txt
davidADSP/GDL_code,03_01_autoencoder_train.ipynb,adding gan and vae stuff
davidADSP/GDL_code,03_01_autoencoder_train.ipynb,adding chapter 3
davidADSP/GDL_code,03_02_autoencoder_analysis.ipynb,update requirements.txt
davidADSP/GDL_code,03_02_autoencoder_analysis.ipynb,adding gan and vae stuff
davidADSP/GDL_code,03_02_autoencoder_analysis.ipynb,adding chapter 3
davidADSP/GDL_code,03_03_vae_digits_train.ipynb,update requirements.txt
davidADSP/GDL_code,03_03_vae_digits_train.ipynb,adding gan and vae stuff
davidADSP/GDL_code,03_03_vae_digits_train.ipynb,adding chapter 3
davidADSP/GDL_code,03_04_vae_digits_analysis.ipynb,update requirements.txt
davidADSP/GDL_code,03_04_vae_digits_analysis.ipynb,adding gan and vae stuff
davidADSP/GDL_code,03_04_vae_digits_analysis.ipynb,adding chapter 3
davidADSP/GDL_code,04_01_gan_camel_train.ipynb,adding MuseGAN
davidADSP/GDL_code,04_01_gan_camel_train.ipynb,update requirements.txt
davidADSP/GDL_code,04_01_gan_camel_train.ipynb,tweaking GAN scripts
davidADSP/GDL_code,04_01_gan_camel_train.ipynb,renaming and remove files
davidADSP/GDL_code,04_01_gan_camel_train.ipynb,adding gan and vae stuff
davidADSP/GDL_code,04_03_wgangp_faces_train.ipynb,adding MuseGAN
davidADSP/GDL_code,04_03_wgangp_faces_train.ipynb,update requirements.txt
davidADSP/GDL_code,04_03_wgangp_faces_train.ipynb,tweaking GAN scripts
davidADSP/GDL_code,04_03_wgangp_faces_train.ipynb,renaming and remove files
davidADSP/GDL_code,05_01_cyclegan_train.ipynb,adding positional encoding
davidADSP/GDL_code,05_01_cyclegan_train.ipynb,update requirements.txt
davidADSP/GDL_code,05_01_cyclegan_train.ipynb,adding cycleGAN
davidADSP/GDL_code,05_01_cyclegan_train.ipynb,adding cyclegan code
davidADSP/GDL_code,05_01_cyclegan_train.ipynb,added cycleGAN training
davidADSP/GDL_code,06_02_qa_train.ipynb,updating tensorflow version
davidADSP/GDL_code,06_02_qa_train.ipynb,adding utils files
davidADSP/GDL_code,06_02_qa_train.ipynb,adding chapters 6 and 7
FrancescoSaverioZuppichini/ResNet,ResNet.ipynb,done
FrancescoSaverioZuppichini/ResNet,ResNet.ipynb,noteobok
FrancescoSaverioZuppichini/ResNet,ResNet.ipynb,notebook
abdurrahmanKhan/Estimating-used-car-prices,Estimating used car prices.ipynb,Add files via upload
abdurrahmanKhan/Estimating-used-car-prices,Estimating used car prices.ipynb,Delete Estimating used car prices.ipynb
abdurrahmanKhan/Estimating-used-car-prices,Estimating used car prices.ipynb,Add files via upload
opokualbert/Topic-Modeling-with-Non-Negative-Matrix-Factorization-NMF-,Consumer Financial Complaint Topic Modeling - Build Model Part 2.ipynb,Add files via upload
opokualbert/Topic-Modeling-with-Non-Negative-Matrix-Factorization-NMF-,Consumer Financial Complaint Topic Modeling - Build Model Part 2.ipynb,Delete Consumer Financial Complaint Topic Modeling - Build Model Part 2.ipynb
opokualbert/Topic-Modeling-with-Non-Negative-Matrix-Factorization-NMF-,Consumer Financial Complaint Topic Modeling - Build Model Part 2.ipynb,Added Notebooks
opokualbert/Topic-Modeling-with-Non-Negative-Matrix-Factorization-NMF-,Consumer Financial Complaint Topic Modeling - Build Model Part 2.ipynb,Delete Consumer Financial Complaint Topic Modeling - Build Model Part 2.ipynb
